User Rating,User Review,User Name,Review Date,DateOfReview,FinalText,FinalTextSentiment,UserReviewSentiment
5.0,very good product... 4 jar in this price is worth it. l very happy to buy this ,Flipkart Customer,6days ago,2020-07-27,good product 4 jar price worth l happy buy,pos,pos
4.0,Satisfied..,Pankaj Verma,6days ago,2020-07-27,Satisfied,pos,pos
5.0,Easy to use,Abdul Jameel,6days ago,2020-07-27,Easy use,pos,pos
5.0,Excellent,PULUGU DURGA PRASAD,6days ago,2020-07-27,Excellent,pos,pos
5.0,Nice product,Prakash SP,6days ago,2020-07-27,Nice product,pos,pos
3.0,Low Quality & Fast Delivery,Srikanth  Bairam,6days ago,2020-07-27,Low Quality Fast Delivery,neg,neg
3.0,"Product okay but lot of scratches, looks like demo piece which was kept in display.",Nithin Shetty,6days ago,2020-07-27,Product okay lot scratch look like demo piece keep display,pos,pos
5.0,Good product,KOTA RAO KOMMADI,6days ago,2020-07-27,Good product,pos,pos
4.0,It's good product. Looking good.. but inside wheel it is plastic... i expect Steele i do not how long it is coming... but its very good,Ayyappan K,6days ago,2020-07-27,It good product Looking good inside wheel plastic expect Steele long come good,pos,pos
5.0,It's performance is very good.we satisfied with the product.Grinding is very well.Its value honour price,satyakanth reddy,6days ago,2020-07-27,It performance good satisfy product Grinding well Its value honour price,pos,pos
4.0,Good product  but delivery it is to late,PHS 4021,6days ago,2020-07-27,Good product delivery late,pos,pos
3.0,It's okays okays product problem is very light weighted jar except small one but you can buy,Flipkart Customer,6days ago,2020-07-27,It okays okay product problem light weight jar except small one buy,pos,pos
5.0,Super mix. Krivu weka,bommuluri  venu gopal,6days ago,2020-07-27,Super mix Krivu weka,pos,pos
5.0,Awesome awesome,Subin Subin,6days ago,2020-07-27,Awesome awesome,pos,pos
5.0,Very good product,Rakesh Koley,6days ago,2020-07-27,Very good product,pos,pos
5.0,Great product ,shaik akhil,6days ago,2020-07-27,Great product,pos,pos
4.0,Thanks flipkart...,Roopanjali  Verma ,6days ago,2020-07-27,Thanks flipkart,pos,pos
5.0,It was good product,Bandu mujawar,6days ago,2020-07-27,It good product,pos,pos
5.0,Very good product.,TRIVIKRAM Rao,6days ago,2020-07-27,Very good product,pos,pos
5.0,Very good product and the price is far less than market price. Fantastic. Packing should be improved a bit. It should not be opened,Bini Don,6days ago,2020-07-27,Very good product price far less market price Fantastic Packing improve bit It open,pos,pos
5.0,Very good product and the price is far less than market price. Fantastic. Packing should be improved a bit. It should not be opened,Bini Don,6days ago,2020-07-27,Very good product price far less market price Fantastic Packing improve bit It open,pos,pos
5.0,Very nice product... I am satisfied,Flipkart Customer,6days ago,2020-07-27,Very nice product I satisfied,pos,pos
5.0,UsefulLow quality body,Anil kumar,6days ago,2020-07-27,UsefulLow quality body,neu,neu
4.0,Good quality product,Ardhendu Pal,6days ago,2020-07-27,Good quality product,pos,pos
5.0,Nice product..,Flipkart Customer,6days ago,2020-07-27,Nice product,pos,pos
4.0,Very new york city,Divakar Mallireddi,6days ago,2020-07-27,Very new york city,neu,neu
5.0,Nice,N.Kesava  Moorthy,6days ago,2020-07-27,Nice,pos,pos
3.0,1: look wise it is good2: bit noisy3: only problem I am facing is it is shadkan is very loose dozent fit perfectly.,Shailendra Singh,6days ago,2020-07-27,1 look wise good2 bit noisy3 problem I face shadkan loose dozent fit perfectly,pos,pos
5.0,Beautiful product,manoj vishwakarma vishwakarma,6days ago,2020-07-27,Beautiful product,pos,pos
5.0,Best product,Flipkart Customer,6days ago,2020-07-27,Best product,pos,pos
5.0,It's very awesome,Devika S,6days ago,2020-07-27,It awesome,pos,pos
5.0,Good quality,Aguru vasu Vasu,6days ago,2020-07-27,Good quality,pos,pos
5.0,Good product,Prasad.remidala Prasad.remidala,6days ago,2020-07-27,Good product,pos,pos
5.0,Nice products in this range,Flipkart Customer,6days ago,2020-07-27,Nice product range,pos,pos
5.0,Good product,Flipkart Customer,6days ago,2020-07-27,Good product,pos,pos
5.0,Good product,Vinod V,6days ago,2020-07-27,Good product,pos,pos
4.0,Product is good,Tus Shar,6days ago,2020-07-27,Product good,pos,pos
5.0,Super,Imran khan,6days ago,2020-07-27,Super,pos,pos
5.0,Super highly recommend,Goodu Sujatha,6days ago,2020-07-27,Super highly recommend,pos,pos
4.0,Good  now,vanaja mergu,6days ago,2020-07-27,Good,pos,pos
5.0,Gud product can buy titty,Flipkart Customer,6days ago,2020-07-27,Gud product buy titty,neu,neu
4.0,good,Prajna  Ray,6days ago,2020-07-27,good,pos,pos
4.0,Super,jagadeesh Rao,6days ago,2020-07-27,Super,pos,pos
5.0,Good,Flipkart Customer,6days ago,2020-07-27,Good,pos,pos
3.0,Noisy boy,Rajkumar Gholve,6days ago,2020-07-27,Noisy boy,neu,neu
5.0,Very very good super product,Flipkart Customer,7days ago,2020-07-26,Very good super product,pos,pos
5.0,Good,Flipkart Customer,7days ago,2020-07-26,Good,pos,pos
5.0,Very good product worth buying it,Flipkart Customer,7days ago,2020-07-26,Very good product worth buy,pos,pos
4.0,Superb..... Mixer... I liked this.... Nice product,Flipkart Customer,7days ago,2020-07-26,Superb Mixer I like Nice product,pos,pos
5.0,Good product,Bprao Rao,7days ago,2020-07-26,Good product,pos,pos
5.0,"l,am soosoo Happy Good ",Flipkart Customer,7days ago,2020-07-26,l soosoo Happy Good,pos,pos
3.0,Super,Ponmani Chinnamani,7days ago,2020-07-26,Super,pos,pos
5.0,Good product,Flipkart Customer,7days ago,2020-07-26,Good product,pos,pos
5.0,Nice,Ashok Pujari,7days ago,2020-07-26,Nice,pos,pos
5.0,It's nice,Flipkart Customer,7days ago,2020-07-26,It nice,pos,pos
5.0,Mind blowing,Saurav Verma,7days ago,2020-07-26,Mind blowing,neu,neu
5.0,I bought it for my mom. She like the design very much. Working well so far without any issues.,Rini Stella,7days ago,2020-07-26,I buy mom She like design much Working well far without issue,pos,pos
5.0,Good working,Flipkart Customer,7days ago,2020-07-26,Good working,pos,pos
4.0,Good one,Flipkart Customer,7days ago,2020-07-26,Good one,pos,pos
4.0,good,Flipkart Customer,7days ago,2020-07-26,good,pos,pos
5.0,Awesome product.Very good Quality,SANTU  Maity,7days ago,2020-07-26,Awesome product Very good Quality,pos,pos
5.0,Superb,Anand Kumar,7days ago,2020-07-26,Superb,pos,pos
5.0,Good product.. supper quality,Flipkart Customer,7days ago,2020-07-26,Good product supper quality,pos,pos
5.0,As,Flipkart Customer,7days ago,2020-07-26,As,neu,neu
5.0,Very nice product and looking so beautiful fast grinding,Dinesh Patil,7days ago,2020-07-26,Very nice product look beautiful fast grinding,pos,pos
5.0,Amazing product,G. Srinuvasu  Priya,7days ago,2020-07-26,Amazing product,pos,pos
5.0,Gud product,vinod kumar,7days ago,2020-07-26,Gud product,neu,neu
5.0,09/10 good product thanks to flip kart,Nagendra Payam,7days ago,2020-07-26,09 10 good product thanks flip kart,pos,pos
5.0,Very good product in this price segment,Devendra rajput,7days ago,2020-07-26,Very good product price segment,pos,pos
4.0,Good,Saikiran Reddy,7days ago,2020-07-26,Good,pos,pos
5.0,Super quality. Thankyou flipkart. Thankyou butterfly,lakshman Kumar malluri,7days ago,2020-07-26,Super quality Thankyou flipkart Thankyou butterfly,pos,pos
4.0,Super,Flipkart Customer,7days ago,2020-07-26,Super,pos,pos
5.0,Thanks for so fast delivery & I think it is a really good product for me & my family,Keya Biswas,7days ago,2020-07-26,Thanks fast delivery I think really good product family,pos,pos
4.0,Nice product thank you so much flip kart,Kanchana K,7days ago,2020-07-26,Nice product thank much flip kart,pos,pos
5.0,Good product,John shaida Shaik,7days ago,2020-07-26,Good product,pos,pos
4.0,It's very good product thanks to flip kart,Flipkart Customer,7days ago,2020-07-26,It good product thanks flip kart,pos,pos
4.0,Super,guru chandran,7days ago,2020-07-26,Super,pos,pos
4.0,Good mix,Bheem Rao Anikeli,7days ago,2020-07-26,Good mix,pos,pos
4.0,Good product...,Prashanth R,7days ago,2020-07-26,Good product,pos,pos
5.0,Good quality product,ROKKAM GANAPATHI,7days ago,2020-07-26,Good quality product,pos,pos
5.0,Go for it super,Monisha  Mohan ,7days ago,2020-07-26,Go super,pos,pos
4.0,Gud,Durga prasad,7days ago,2020-07-26,Gud,neu,neu
5.0,Nice,Flipkart Customer,7days ago,2020-07-26,Nice,pos,pos
5.0,Sugar,Flipkart Customer,7days ago,2020-07-26,Sugar,neu,neu
4.0,Brilliant products,Shrikanth Wagholikar,8days ago,2020-07-25,Brilliant product,pos,pos
3.0,Yes it is good but the delivery is not good flipkart show that the delivery is in 2 to 4 days and it come 2 days late and the jars is good quality is good but mixture is not fresh piece i thought it come good but I am just disappointed with mixture..,Junaid  Zarrar,8days ago,2020-07-25,Yes good delivery good flipkart show delivery 2 4 day come 2 day late jar good quality good mixture fresh piece think come good I disappoint mixture,pos,pos
5.0,Good mixer  ,ujjawal kumar,8days ago,2020-07-25,Good mixer,pos,pos
5.0,Very nice,Prudhviraj Raju,8days ago,2020-07-25,Very nice,pos,pos
4.0,Nice product,bino,8days ago,2020-07-25,Nice product,pos,pos
5.0,Awesome product,Arunavo  Paul,8days ago,2020-07-25,Awesome product,pos,pos
4.0,Goof,Flipkart Customer,8days ago,2020-07-25,Goof,neu,neu
4.0,Good,a.n.subbu subbu,8days ago,2020-07-25,Good,pos,pos
5.0,Nice... Good Product..and good package,JOTHIES JOSEPH,8days ago,2020-07-25,Nice Good Product good package,pos,pos
5.0,Ultimate mixer ever seen.Powerful strength....Amazing design...User-friendlySufficient ARS..,Flipkart Customer,8days ago,2020-07-25,Ultimate mixer ever see Powerful strength Amazing design User friendlySufficient ARS,pos,neu
5.0,Very good item,Flipkart Customer,8days ago,2020-07-25,Very good item,pos,pos
3.0,Nice....,Bikash Mondal,8days ago,2020-07-25,Nice,pos,pos
5.0,GOODsuperb.thank you flipkart,Indrani  C.v.,8days ago,2020-07-25,GOODsuperb thank flipkart,pos,neu
4.0,Good,Anji Nandavarapu,8days ago,2020-07-25,Good,pos,pos
5.0,Good,Vikram Vikram,8days ago,2020-07-25,Good,pos,pos
4.0,Good mixer grinder for the money worth buying the product from butterfly for home,khadari sk,8days ago,2020-07-25,Good mixer grinder money worth buy product butterfly home,pos,pos
5.0,very nice,Pooja Gaikwad,8days ago,2020-07-25,nice,pos,pos
4.0,nice,Savio Abraham,8days ago,2020-07-25,nice,pos,pos
5.0,Super,vinod Manohar,8days ago,2020-07-25,Super,pos,pos
5.0,Mitty super,Flipkart Customer,8days ago,2020-07-25,Mitty super,pos,pos
4.0,I  got mixy 6days back but six days working is okay still not working what can I do,Flipkart Customer,8days ago,2020-07-25,I get mixy 6days back six day work okay still work I,pos,pos
4.0,Very Nice Products...,Ashwini  Nadar,8days ago,2020-07-25,Very Nice Products,pos,pos
5.0,Good,Flipkart Customer,8days ago,2020-07-25,Good,pos,pos
4.0,Very fast delivery and delivery boy is very friendly,Arji Anil Babu,8days ago,2020-07-25,Very fast delivery delivery boy friendly,pos,pos
5.0,nice,Ssrbesh Bhadouria,8days ago,2020-07-25,nice,pos,pos
4.0,So good product thank you flip kart,Flipkart Customer,8days ago,2020-07-25,So good product thank flip kart,pos,pos
5.0,"Excellent product, i like it very much",Sijo M thomas,8days ago,2020-07-25,Excellent product like much,pos,pos
4.0,Quality okay,Flipkart Customer,8days ago,2020-07-25,Quality okay,pos,pos
5.0,Very good worsen,Flipkart Customer,8days ago,2020-07-25,Very good worsen,neu,neu
3.0,Bit delegate jars. Otherwise okay to manage for couple of years.,Babu Saginadham,8days ago,2020-07-25,Bit delegate jar Otherwise okay manage couple year,pos,pos
3.0,It's heating,MALLESHA K.S,8days ago,2020-07-25,It heat,neu,neu
5.0,Good,Flipkart Customer,8days ago,2020-07-25,Good,pos,pos
4.0,Very fast delivery and delivery boy is very friendly,Arji Anil Babu,8days ago,2020-07-25,Very fast delivery delivery boy friendly,pos,pos
5.0,nice,Ssrbesh Bhadouria,8days ago,2020-07-25,nice,pos,pos
4.0,So good product thank you flip kart,Flipkart Customer,8days ago,2020-07-25,So good product thank flip kart,pos,pos
5.0,"Excellent product, i like it very much",Sijo M thomas,8days ago,2020-07-25,Excellent product like much,pos,pos
4.0,Quality okay,Flipkart Customer,8days ago,2020-07-25,Quality okay,pos,pos
5.0,Very good worsen,Flipkart Customer,8days ago,2020-07-25,Very good worsen,neu,neu
3.0,Bit delegate jars. Otherwise okay to manage for couple of years.,Babu Saginadham,8days ago,2020-07-25,Bit delegate jar Otherwise okay manage couple year,pos,pos
3.0,It's heating,MALLESHA K.S,8days ago,2020-07-25,It heat,neu,neu
4.0,Good,Tenkayamakula Suri babu,8days ago,2020-07-25,Good,pos,pos
5.0,Nice,thirupathi konda,8days ago,2020-07-25,Nice,pos,pos
4.0,Good product..,shashi shankar  singh ,8days ago,2020-07-25,Good product,pos,pos
5.0,value for money,Flipkart Customer,8days ago,2020-07-25,value money,pos,pos
5.0,Fast delivery.... classic product with enorganic Design,Chakradhar Reddy,8days ago,2020-07-25,Fast delivery classic product enorganic Design,neu,neu
5.0,Super,Flipkart Customer,8days ago,2020-07-25,Super,pos,pos
5.0,Superŕrŕor,Flipkart Customer,8days ago,2020-07-25,Super r,pos,neu
5.0,Best products,Flipkart Customer,8days ago,2020-07-25,Best product,pos,pos
5.0,Good,Sekhar  pani,8days ago,2020-07-25,Good,pos,pos
5.0,V good products....thanks to flipkart,Flipkart Customer,8days ago,2020-07-25,V good product thanks flipkart,pos,pos
3.0,Good,Flipkart Customer,9days ago,2020-07-24,Good,pos,pos
5.0,Nice product,kanha Bhuyan,9days ago,2020-07-24,Nice product,pos,pos
5.0,Very nice,Girish konanki,9days ago,2020-07-24,Very nice,pos,pos
4.0,Superb grinding. Moved it. And the juicer is just awesome ️,Aswathi Mohandas,9days ago,2020-07-24,Superb grind Moved And juicer awesome,pos,pos
5.0,"Awesome product, thanks to flipkart",Flipkart Customer,9days ago,2020-07-24,Awesome product thanks flipkart,pos,pos
4.0,Ok,gopi singh,9days ago,2020-07-24,Ok,pos,pos
4.0,Worth of money,Flipkart Customer,9days ago,2020-07-24,Worth money,pos,pos
5.0,Good,Muralidhar P,9days ago,2020-07-24,Good,pos,pos
3.0,"Low quality materials, short life product, but this price range superb, I will buy this product switch broken, I will returned this product.",Kathir Kathir,9days ago,2020-07-24,Low quality material short life product price range superb I buy product switch broken I return product,neu,pos
4.0,Good,Flipkart Customer,9days ago,2020-07-24,Good,pos,pos
5.0,It was beautifully designed and good powerful machine which grind anything and everything,Naresh  Kumar,9days ago,2020-07-24,It beautifully design good powerful machine grind anything everything,pos,pos
5.0,Awesome Product. Value for money,Nihal Kumar  Dokania,9days ago,2020-07-24,Awesome Product Value money,pos,pos
5.0,Good productLoved it,Deepu  Damodaran,9days ago,2020-07-24,Good productLoved,pos,pos
4.0,Gud as described,Flipkart Customer,9days ago,2020-07-24,Gud described,neu,neu
5.0,I just loved it.,Flipkart Customer,9days ago,2020-07-24,I love,pos,pos
5.0,Best Products,Janki Shah,9days ago,2020-07-24,Best Products,pos,pos
5.0,Good,Muralidhar P,9days ago,2020-07-24,Good,pos,pos
3.0,"Low quality materials, short life product, but this price range superb, I will buy this product switch broken, I will returned this product.",Kathir Kathir,9days ago,2020-07-24,Low quality material short life product price range superb I buy product switch broken I return product,neu,pos
4.0,Good,Flipkart Customer,9days ago,2020-07-24,Good,pos,pos
5.0,It was beautifully designed and good powerful machine which grind anything and everything,Naresh  Kumar,9days ago,2020-07-24,It beautifully design good powerful machine grind anything everything,pos,pos
5.0,Awesome Product. Value for money,Nihal Kumar  Dokania,9days ago,2020-07-24,Awesome Product Value money,pos,pos
5.0,Good productLoved it,Deepu  Damodaran,9days ago,2020-07-24,Good productLoved,pos,pos
4.0,Gud as described,Flipkart Customer,9days ago,2020-07-24,Gud described,neu,neu
5.0,I just loved it.,Flipkart Customer,9days ago,2020-07-24,I love,pos,pos
5.0,Best Products,Janki Shah,9days ago,2020-07-24,Best Products,pos,pos
5.0,Very good quality thanks flankard,Flipkart Customer,9days ago,2020-07-24,Very good quality thanks flankard,pos,pos
4.0,Good,Flipkart Customer,9days ago,2020-07-24,Good,pos,pos
5.0,Good ,Flipkart Customer,9days ago,2020-07-24,Good,pos,pos
5.0,Twasome,Flipkart Customer,9days ago,2020-07-24,Twasome,neu,neu
5.0,Nice product value for money,Sharath Gowda,9days ago,2020-07-24,Nice product value money,pos,pos
3.0,Nice but over heating,Anju a,9days ago,2020-07-24,Nice heating,pos,pos
4.0,"Flipkart delay dietary my product ,by the way mixer is nice",JAY  BATAVIA,9days ago,2020-07-24,Flipkart delay dietary product way mixer nice,neu,neu
5.0,Awesome product,Akshay  Kandane ,9days ago,2020-07-24,Awesome product,pos,pos
5.0,Best for chicken easy use. Low price,Shaikh Yakoob bhura,9days ago,2020-07-24,Best chicken easy use Low price,pos,pos
5.0,Very good quality thanks flankard,Flipkart Customer,9days ago,2020-07-24,Very good quality thanks flankard,pos,pos
4.0,Good,Flipkart Customer,9days ago,2020-07-24,Good,pos,pos
5.0,Good ,Flipkart Customer,9days ago,2020-07-24,Good,pos,pos
5.0,Twasome,Flipkart Customer,9days ago,2020-07-24,Twasome,neu,neu
5.0,Nice product value for money,Sharath Gowda,9days ago,2020-07-24,Nice product value money,pos,pos
3.0,Nice but over heating,Anju a,9days ago,2020-07-24,Nice heating,pos,pos
4.0,"Flipkart delay dietary my product ,by the way mixer is nice",JAY  BATAVIA,9days ago,2020-07-24,Flipkart delay dietary product way mixer nice,neu,neu
5.0,Awesome product,Akshay  Kandane ,9days ago,2020-07-24,Awesome product,pos,pos
5.0,Best for chicken easy use. Low price,Shaikh Yakoob bhura,9days ago,2020-07-24,Best chicken easy use Low price,pos,pos
3.0,Ok,Flipkart Customer,9days ago,2020-07-24,Ok,pos,pos
4.0,Very good design and quality...,Ajay Parmar,9days ago,2020-07-24,Very good design quality,pos,pos
3.0,Worked for a month.....,Flipkart Customer,9days ago,2020-07-24,Worked month,neu,neu
5.0,Nice.,Flipkart Customer,9days ago,2020-07-24,Nice,pos,pos
5.0,Working well.nice look....,kaja hussain,9days ago,2020-07-24,Working well nice look,pos,neu
4.0,Amazing product...got it with good discount too,Flipkart Customer,9days ago,2020-07-24,Amazing product get good discount,pos,pos
5.0,Super good value money,Boggavarapu  Chandrashekar ,10days ago,2020-07-23,Super good value money,pos,pos
5.0,I like this product,Logesh Kumar,10days ago,2020-07-23,I like product,pos,pos
4.0,Nice product,Ankita Rathour,10days ago,2020-07-23,Nice product,pos,pos
5.0,Superb mixer grinder,Flipkart Customer,10days ago,2020-07-23,Superb mixer grinder,pos,pos
3.0,Ok,Flipkart Customer,9days ago,2020-07-24,Ok,pos,pos
4.0,Very good design and quality...,Ajay Parmar,9days ago,2020-07-24,Very good design quality,pos,pos
3.0,Worked for a month.....,Flipkart Customer,9days ago,2020-07-24,Worked month,neu,neu
5.0,Nice.,Flipkart Customer,9days ago,2020-07-24,Nice,pos,pos
5.0,Working well.nice look....,kaja hussain,9days ago,2020-07-24,Working well nice look,pos,neu
4.0,Amazing product...got it with good discount too,Flipkart Customer,9days ago,2020-07-24,Amazing product get good discount,pos,pos
5.0,Super good value money,Boggavarapu  Chandrashekar ,10days ago,2020-07-23,Super good value money,pos,pos
5.0,I like this product,Logesh Kumar,10days ago,2020-07-23,I like product,pos,pos
4.0,Nice product,Ankita Rathour,10days ago,2020-07-23,Nice product,pos,pos
5.0,Superb mixer grinder,Flipkart Customer,10days ago,2020-07-23,Superb mixer grinder,pos,pos
4.0,Good one,Flipkart Customer,10days ago,2020-07-23,Good one,pos,pos
5.0,"A bit noisy, otherwise good",Aravind Gopakumar,10days ago,2020-07-23,A bit noisy otherwise good,pos,pos
3.0,"Finishing not good, many scratches, packing not good.",rajesh kumar,10days ago,2020-07-23,Finishing good many scratch pack good,pos,neg
3.0,Nice product.thank to flipkart,Reddipalli sai krishna Srivani,10days ago,2020-07-23,Nice product thank flipkart,pos,pos
5.0,Worth every penny.,Prasenjit Basak,10days ago,2020-07-23,Worth every penny,pos,pos
4.0,Nice,Sreenath Sree,10days ago,2020-07-23,Nice,pos,pos
3.0,Good product but built quality is not good.,Shaik Kareemulla,10days ago,2020-07-23,Good product built quality good,pos,neg
5.0,Good,Flipkart Customer,10days ago,2020-07-23,Good,pos,pos
5.0,Super,Murali Munna,10days ago,2020-07-23,Super,pos,pos
4.0,Gud,Purna chandra Rao,10days ago,2020-07-23,Gud,neu,neu
5.0,Nice product thank you flipkart,Saurabh rajput,10days ago,2020-07-23,Nice product thank flipkart,pos,pos
4.0,Good product.,Flipkart Customer,10days ago,2020-07-23,Good product,pos,pos
5.0,Super quality,Flipkart Customer,10days ago,2020-07-23,Super quality,pos,pos
5.0,Good,Allada ramarao,10days ago,2020-07-23,Good,pos,pos
4.0,Awesomeness,Prajwal j gowda,10days ago,2020-07-23,Awesomeness,neu,neu
5.0,Very nice product. Value for money !!,Flipkart Customer,10days ago,2020-07-23,Very nice product Value money,pos,pos
5.0,Nice piece and branded quality thanks a lot skart. excellent ,Fatima  Mujawar ,10days ago,2020-07-23,Nice piece brand quality thanks lot skart excellent,pos,pos
5.0,Nice product,Pragathi  Selvam,10days ago,2020-07-23,Nice product,pos,pos
5.0,Value 4 money,arun lal,10days ago,2020-07-23,Value 4 money,pos,pos
5.0,Good product thank you,Flipkart Customer,10days ago,2020-07-23,Good product thank,pos,pos
5.0,Go for it U do not have to think more !,Vir Kumar,10days ago,2020-07-23,Go U think,neu,neu
5.0,Packing is not good... But product is nice well grinding....,Flipkart Customer,10days ago,2020-07-23,Packing good But product nice well grind,pos,pos
5.0,Super,Sathish Thaduri,10days ago,2020-07-23,Super,pos,pos
5.0,Very nice product. Value for money !!,Flipkart Customer,10days ago,2020-07-23,Very nice product Value money,pos,pos
5.0,Nice piece and branded quality thanks a lot skart. excellent ,Fatima  Mujawar ,10days ago,2020-07-23,Nice piece brand quality thanks lot skart excellent,pos,pos
5.0,Nice product,Pragathi  Selvam,10days ago,2020-07-23,Nice product,pos,pos
5.0,Value 4 money,arun lal,10days ago,2020-07-23,Value 4 money,pos,pos
5.0,Good product thank you,Flipkart Customer,10days ago,2020-07-23,Good product thank,pos,pos
5.0,Go for it U do not have to think more !,Vir Kumar,10days ago,2020-07-23,Go U think,neu,neu
5.0,Packing is not good... But product is nice well grinding....,Flipkart Customer,10days ago,2020-07-23,Packing good But product nice well grind,pos,pos
5.0,Super,Sathish Thaduri,10days ago,2020-07-23,Super,pos,pos
4.0,Good,sanjai  kumar,10days ago,2020-07-23,Good,pos,pos
5.0,Twasome  product,Flipkart Customer,10days ago,2020-07-23,Twasome product,neu,neu
5.0,Fine product ,Flipkart Customer,10days ago,2020-07-23,Fine product,pos,pos
5.0,Good product,Flipkart Customer,10days ago,2020-07-23,Good product,pos,pos
5.0,Beautiful,Kalikivayi Chandra Sekhar,10days ago,2020-07-23,Beautiful,pos,pos
4.0,Nice model very jar is good working & juicer is very nice  but I think other jars little big in size,Flipkart Customer,10days ago,2020-07-23,Nice model jar good work juicer nice I think jar little big size,pos,pos
4.0,Good product,K Vinod Kumar,10days ago,2020-07-23,Good product,pos,pos
5.0,Awesome,Flipkart Customer,10days ago,2020-07-23,Awesome,pos,pos
5.0,Total satisfaction...,keerthana Nandyala,10days ago,2020-07-23,Total satisfaction,pos,pos
5.0,Good,Flipkart Customer,10days ago,2020-07-23,Good,pos,pos
4.0,Working fine for me,Rajesh Vadlakonda,10days ago,2020-07-23,Working fine,pos,pos
5.0,Very nice podcast,Prabhakar Goud,10days ago,2020-07-23,Very nice podcast,pos,pos
4.0,Nice,Flipkart Customer,10days ago,2020-07-23,Nice,pos,pos
4.0,Very nice,Flipkart Customer,10days ago,2020-07-23,Very nice,pos,pos
5.0,Super nice dutiful,BOBBILI ANILIKUMAR,10days ago,2020-07-23,Super nice dutiful,pos,pos
5.0,Good product,Naresh Lalam,11days ago,2020-07-22,Good product,pos,pos
5.0,good product,ABUBAKER ABDUL KHADER,11days ago,2020-07-22,good product,pos,pos
5.0,Good,Anil Thilak,11days ago,2020-07-22,Good,pos,pos
5.0,Super very nice,Flipkart Customer,11days ago,2020-07-22,Super nice,pos,pos
4.0,Good,Mamilla Venkata Dinesh,11days ago,2020-07-22,Good,pos,pos
5.0,Awesome product,Flipkart Customer,11days ago,2020-07-22,Awesome product,pos,pos
5.0,Good product,pradeep kumar,11days ago,2020-07-22,Good product,pos,pos
4.0,Its good and worth,Flipkart Customer,11days ago,2020-07-22,Its good worth,pos,pos
5.0,good product,Sojialex Kurian,11days ago,2020-07-22,good product,pos,pos
3.0,Its getting always burning smell for just 2 minutes use,RAM MOHAN,11days ago,2020-07-22,Its get always burn smell 2 minute use,neu,neu
4.0,sir,Shiva kumar,11days ago,2020-07-22,sir,neu,neu
5.0,It's very good...,DEBJANI ACHARYYA,11days ago,2020-07-22,It good,pos,pos
5.0,Good quality,Raj Kumar,11days ago,2020-07-22,Good quality,pos,pos
3.0,The over all build quality is not that much great,rohith  thomas,11days ago,2020-07-22,The build quality much great,pos,neg
5.0,Good product,Rohit Gupta,11days ago,2020-07-22,Good product,pos,pos
5.0,Good,Raja Raja,11days ago,2020-07-22,Good,pos,pos
4.0,Nice product,Pavan  Kalyan ,11days ago,2020-07-22,Nice product,pos,pos
4.0,Nice,Flipkart Customer,11days ago,2020-07-22,Nice,pos,pos
5.0,Looking pretty.product is good.Delivered in time.,Flipkart Customer,11days ago,2020-07-22,Looking pretty product good Delivered time,pos,neu
5.0,Nice,BALE subramanyam  BALE subramanyam ,11days ago,2020-07-22,Nice,pos,pos
4.0,Super,Venkey Masada,11days ago,2020-07-22,Super,pos,pos
4.0,Good product,Flipkart Customer,11days ago,2020-07-22,Good product,pos,pos
4.0,Good,Varma  Kakrlapudi,11days ago,2020-07-22,Good,pos,pos
4.0,Nice but delivery is 97% safety like this product,Y.Celin  Mary,11days ago,2020-07-22,Nice delivery 97 safety like product,pos,pos
5.0,An excellent mixer with beautiful performance. But user  manual missing in the box,Venkateswara Rao,11days ago,2020-07-22,An excellent mixer beautiful performance But user manual missing box,pos,pos
4.0,Good!!!!,Saniya  Fathima ,11days ago,2020-07-22,Good,pos,pos
5.0,Super... Must buy..,Ravi Ravi,11days ago,2020-07-22,Super Must buy,pos,pos
5.0,Excellent,Flipkart Customer,11days ago,2020-07-22,Excellent,pos,pos
5.0,Super prost,Ajith Saji,11days ago,2020-07-22,Super prost,pos,pos
5.0,Good product,Flipkart Customer,11days ago,2020-07-22,Good product,pos,pos
5.0,Nice prodyoyoct by Byoyotterfly.worthy of every penny which yoyo spent.in time delivery by flipkart.thank yoyo.,Dasari Gangadhar,11days ago,2020-07-22,Nice prodyoyoct Byoyotterfly worthy every penny yoyo spend time delivery flipkart thank yoyo,pos,pos
3.0,Not bad,Flipkart Customer,11days ago,2020-07-22,Not bad,pos,pos
4.0,Nice product from Flipkart. Working good.,Venkata Rathnam kasi,11days ago,2020-07-22,Nice product Flipkart Working good,pos,pos
4.0,The quality of the product is good.. The product was in good condition when we received,KIRAN V R,11days ago,2020-07-22,The quality product good The product good condition receive,pos,pos
5.0,"Good product, sound less. Value for money. I really happy with this product.",Tousif Akram,11days ago,2020-07-22,Good product sound less Value money I really happy product,pos,pos
4.0,Nice,Flipkart Customer,11days ago,2020-07-22,Nice,pos,pos
5.0,Good,Antony savariar pitchai,11days ago,2020-07-22,Good,pos,pos
5.0,Superb with superb price. I was buy 2500 only,Obi reddy,11days ago,2020-07-22,Superb superb price I buy 2500,pos,pos
5.0,Good product,Flipkart Customer,11days ago,2020-07-22,Good product,pos,pos
4.0,Good,Sankar Sukri,11days ago,2020-07-22,Good,pos,pos
5.0,good,Rajeshwar Karrahe,11days ago,2020-07-22,good,pos,pos
